
935,"Weakening of foreign currencies relative to the U.S. dollar adversely affects the U.S. dollar value of the Companys foreign currency-denominated sales and earnings, and generally leads the Company to raise international pricing, potentially reducing demand for the Companys products.",2013,Weakening of foreign currencies relative to the US dollar adversely affects the US dollar value of the Companys foreign currencydenominated sales and earnings and generally leads the Company to raise international pricing potentially reducing demand for the Companys products,weakening foreign currencies relative us dollar adversely affects us dollar value companys foreign currencydenominated sales earnings generally leads company raise international pricing potentially reducing demand companys products
936,"Margins on sales of the Companys products in foreign countries, and on sales of products that include components obtained from foreign suppliers, could be materially adversely affected by foreign currency exchange rate fluctuations.",2013,Margins on sales of the Companys products in foreign countries and on sales of products that include components obtained from foreign suppliers could be materially adversely affected by foreign currency exchange rate fluctuations,margins sales companys products foreign countries sales products include components obtained foreign suppliers could materially adversely affected foreign currency exchange rate fluctuations
937,"In some circumstances, for competitive or other reasons, the Company may decide not to raise local prices to fully offset the dollars strengthening, or at all, which would adversely affect the U.S. dollar value of the Companys foreign currency denominated sales and earnings.",2013,In some circumstances for competitive or other reasons the Company may decide not to raise local prices to fully offset the dollars strengthening or at all which would adversely affect the US dollar value of the Companys foreign currency denominated sales and earnings,circumstances competitive reasons company may decide raise local prices fully offset dollars strengthening would adversely affect us dollar value companys foreign currency denominated sales earnings
938,"Additionally, strengthening of foreign currencies may also increase the Companys cost of product components denominated in those currencies, thus adversely affecting gross margins.",2013,Additionally strengthening of foreign currencies may also increase the Companys cost of product components denominated in those currencies thus adversely affecting gross margins,additionally strengthening foreign currencies may also increase companys cost product components denominated currencies thus adversely affecting gross margins
939,"Therefore, although management considers the likelihood of such an outcome to be remote, if one or more of these legal matters were resolved against the Company in a reporting period for amounts in excess of managements expectations, the Companys consolidated financial statements for that reporting period could be materially adversely affected.",2013,Therefore although management considers the likelihood of such an outcome to be remote if one or more of these legal matters were resolved against the Company in a reporting period for amounts in excess of managements expectations the Companys consolidated financial statements for that reporting period could be materially adversely affected,therefore although management considers likelihood outcome remote one legal matters resolved company reporting period amounts excess managements expectations companys consolidated financial statements reporting period could materially adversely affected
940,"Therefore, although management considers the likelihood of such an outcome to be remote, if one or more of these legal matters were resolved against the Company in a reporting period for amounts in excess of managements expectations, the Companys consolidated financial statements for that reporting period could be materially adversely affected.",2013,Therefore although management considers the likelihood of such an outcome to be remote if one or more of these legal matters were resolved against the Company in a reporting period for amounts in excess of managements expectations the Companys consolidated financial statements for that reporting period could be materially adversely affected,therefore although management considers likelihood outcome remote one legal matters resolved company reporting period amounts excess managements expectations companys consolidated financial statements reporting period could materially adversely affected
941,Many of the forward-looking statements are located in Managements Discussion and Analysis of Financial Condition and Results of Operations. Forward-looking statements provide current expectations of future events based on certain assumptions and include any statement that does not directly relate to any historical or current fact.,2012,Many of the forwardlooking statements are located in Managements Discussion and Analysis of Financial Condition and Results of Operations Forwardlooking statements provide current expectations of future events based on certain assumptions and include any statement that does not directly relate to any historical or current fact,many forwardlooking statements located managements discussion analysis financial condition results operations forwardlooking statements provide current expectations future events based certain assumptions include statement directly relate historical current fact
942,"The Companys business strategy leverages its unique ability to design and develop its own operating systems, hardware, application software, and services to provide its customers new products and solutions with superior ease-of-use, seamless integration, and innovative design.",2012,The Companys business strategy leverages its unique ability to design and develop its own operating systems hardware application software and services to provide its customers new products and solutions with superior easeofuse seamless integration and innovative design,companys business strategy leverages unique ability design develop operating systems hardware application software services provide customers new products solutions superior easeofuse seamless integration innovative design
943,"The Company believes continual investment in research and development, marketing and advertising is critical to the development and sale of innovative products and technologies.",2012,The Company believes continual investment in research and development marketing and advertising is critical to the development and sale of innovative products and technologies,company believes continual investment research development marketing advertising critical development sale innovative products technologies
944,"As part of its strategy, the Company continues to expand its platform for the discovery and delivery of third-party digital content and applications through the iTunes Store.",2012,As part of its strategy the Company continues to expand its platform for the discovery and delivery of thirdparty digital content and applications through the iTunes Store,part strategy company continues expand platform discovery delivery thirdparty digital content applications itunes store
945,"As part of the iTunes Store, the Companys App Store and iBookstore allow customers to discover and download applications and books through either a Mac or Windows-based computer or through iOS devices, namely iPhone, iPad and iPod touch ® .",2012,As part of the iTunes Store the Companys App Store and iBookstore allow customers to discover and download applications and books through either a Mac or Windowsbased computer or through iOS devices namely iPhone iPad and iPod touch ®,part itunes store companys app store ibookstore allow customers discover download applications books either mac windowsbased computer ios devices namely iphone ipad ipod touch ®
946,The Company also supports a community for the development of third-party software and hardware products and digital content that complement the Companys offerings.,2012,The Company also supports a community for the development of thirdparty software and hardware products and digital content that complement the Companys offerings,company also supports community development thirdparty software hardware products digital content complement companys offerings
947,The Companys strategy also includes expanding its distribution network to effectively reach more customers and provide them with a high-quality sales and post-sales support experience.,2012,The Companys strategy also includes expanding its distribution network to effectively reach more customers and provide them with a highquality sales and postsales support experience,companys strategy also includes expanding distribution network effectively reach customers provide highquality sales postsales support experience
948,The Company believes a high-quality buying experience with knowledgeable salespersons who can convey the value of the Companys products and services greatly enhances its ability to attract and retain customers.,2012,The Company believes a highquality buying experience with knowledgeable salespersons who can convey the value of the Companys products and services greatly enhances its ability to attract and retain customers,company believes highquality buying experience knowledgeable salespersons convey value companys products services greatly enhances ability attract retain customers
949,The Company sells its products and resells third-party products in most of its major markets directly to consumers and SMBs through its retail and online stores.,2012,The Company sells its products and resells thirdparty products in most of its major markets directly to consumers and SMBs through its retail and online stores,company sells products resells thirdparty products major markets directly consumers smbs retail online stores
950,"The stores offer a wide selection of third-party hardware, software, and other accessories and peripherals that complement the Companys products.",2012,The stores offer a wide selection of thirdparty hardware software and other accessories and peripherals that complement the Companys products,stores offer wide selection thirdparty hardware software accessories peripherals complement companys products
951,"The Company believes effective integration of technology into classroom instruction can result in higher levels of student achievement and has designed a range of products, services and programs to address the needs of education customers.",2012,The Company believes effective integration of technology into classroom instruction can result in higher levels of student achievement and has designed a range of products services and programs to address the needs of education customers,company believes effective integration technology classroom instruction result higher levels student achievement designed range products services programs address needs education customers
952,"The Company sells its products to the education market through its direct sales force, select third-party resellers and its online and retail stores.",2012,The Company sells its products to the education market through its direct sales force select thirdparty resellers and its online and retail stores,company sells products education market direct sales force select thirdparty resellers online retail stores
953,"The Companys products are compatible with thousands of third-party business applications and services, and its tools enable the development and secure deployment of custom applications as well as remote device administration.",2012,The Companys products are compatible with thousands of thirdparty business applications and services and its tools enable the development and secure deployment of custom applications as well as remote device administration,companys products compatible thousands thirdparty business applications services tools enable development secure deployment custom applications well remote device administration
954,"Accordingly, the Company determined its reportable operating segments, which are generally based on the nature and location of its customers, to be the Americas, Europe, Japan, Asia-Pacific and Retail.",2012,Accordingly the Company determined its reportable operating segments which are generally based on the nature and location of its customers to be the Americas Europe Japan AsiaPacific and Retail,accordingly company determined reportable operating segments generally based nature location customers americas europe japan asiapacific retail
955,"The Retail segment operates Apple retail stores in 13 countries, including the U.S. Each operating segment provides similar hardware and software products and similar services.",2012,The Retail segment operates Apple retail stores in 13 countries including the US Each operating segment provides similar hardware and software products and similar services,retail segment operates apple retail stores 13 countries including us operating segment provides similar hardware software products similar services
956,"The Company offers a range of mobile communication and media devices, personal computing products, and portable digital music players, as well as a variety of related software, services, peripherals, networking solutions and third-party hardware and software products.",2012,The Company offers a range of mobile communication and media devices personal computing products and portable digital music players as well as a variety of related software services peripherals networking solutions and thirdparty hardware and software products,company offers range mobile communication media devices personal computing products portable digital music players well variety related software services peripherals networking solutions thirdparty hardware software products
957,"In addition, the Company offers its own software products, including iOS, the Companys mobile operating system; OS X, the Companys Mac operating system; and server and application software.",2012,In addition the Company offers its own software products including iOS the Companys mobile operating system OS X the Companys Mac operating system and server and application software,addition company offers software products including ios companys mobile operating system os x companys mac operating system server application software
958,"iPhone allows customers to access the iTunes Store to download audio and video files, as well as a variety of other digital content and applications.",2012,iPhone allows customers to access the iTunes Store to download audio and video files as well as a variety of other digital content and applications,iphone allows customers access itunes store download audio video files well variety digital content applications
959,"iPad allows customers to access the iTunes Store to download audio and video files, as well as a variety of other digital content and applications.",2012,iPad allows customers to access the iTunes Store to download audio and video files as well as a variety of other digital content and applications,ipad allows customers access itunes store download audio video files well variety digital content applications
960,"The Company offers a range of personal computing products including desktop and portable computers, related devices and peripherals, and third-party hardware products.",2012,The Company offers a range of personal computing products including desktop and portable computers related devices and peripherals and thirdparty hardware products,company offers range personal computing products including desktop portable computers related devices peripherals thirdparty hardware products
961,"The Companys Mac desktop and portable systems feature Intel microprocessors, the OS X operating system and the iLife ® suite of software for creation and management of digital photography, music, movies, DVDs and websites.",2012,The Companys Mac desktop and portable systems feature Intel microprocessors the OS X operating system and the iLife ® suite of software for creation and management of digital photography music movies DVDs and websites,companys mac desktop portable systems feature intel microprocessors os x operating system ilife ® suite software creation management digital photography music movies dvds websites
962,"iPod touch allows customers to access the iTunes Store to download audio and video content, as well as a variety of digital applications.",2012,iPod touch allows customers to access the iTunes Store to download audio and video content as well as a variety of digital applications,ipod touch allows customers access itunes store download audio video content well variety digital applications
963,"iTunes is an application that supports the purchase, download, organization and playback of digital audio and video files and is available for both Mac and Windows-based computers.",2012,iTunes is an application that supports the purchase download organization and playback of digital audio and video files and is available for both Mac and Windowsbased computers,itunes application supports purchase download organization playback digital audio video files available mac windowsbased computers
964,"iTunes is integrated with the iTunes Store, a service that allows customers to discover, purchase, rent, and download digital content and applications.",2012,iTunes is integrated with the iTunes Store a service that allows customers to discover purchase rent and download digital content and applications,itunes integrated itunes store service allows customers discover purchase rent download digital content applications
965,"The Companys OS X operating system software and its iLife, iWork ® and other application software titles are also available on the Mac App Store.",2012,The Companys OS X operating system software and its iLife iWork ® and other application software titles are also available on the Mac App Store,companys os x operating system software ilife iwork ® application software titles also available mac app store
966,"iCloud is the Companys cloud service, which stores music, photos, applications, contacts, calendars, and documents and wirelessly pushes them to multiple iOS devices, Mac and Windows-based computers.",2012,iCloud is the Companys cloud service which stores music photos applications contacts calendars and documents and wirelessly pushes them to multiple iOS devices Mac and Windowsbased computers,icloud companys cloud service stores music photos applications contacts calendars documents wirelessly pushes multiple ios devices mac windowsbased computers
967,"The Company offers a range of software products for consumers and for SMB, education, enterprise and government customers, including the Companys iOS and OS X operating system software; server software; professional application software; and consumer, education, and business oriented application software.",2012,The Company offers a range of software products for consumers and for SMB education enterprise and government customers including the Companys iOS and OS X operating system software server software professional application software and consumer education and business oriented application software,company offers range software products consumers smb education enterprise government customers including companys ios os x operating system software server software professional application software consumer education business oriented application software
968,"The Company also sells a variety of Apple-branded and third-party Mac-compatible and iOS-compatible peripheral products, including printers, storage devices, computer memory, digital video and still cameras, and various other computing products and supplies.",2012,The Company also sells a variety of Applebranded and thirdparty Maccompatible and iOScompatible peripheral products including printers storage devices computer memory digital video and still cameras and various other computing products and supplies,company also sells variety applebranded thirdparty maccompatible ioscompatible peripheral products including printers storage devices computer memory digital video still cameras various computing products supplies
969,The Company further believes providing direct contact with its targeted customers is an effective way to demonstrate the advantages of its products over those of its competitors and providing a high-quality sales and after-sales support experience is critical to attracting new and retaining existing customers.,2012,The Company further believes providing direct contact with its targeted customers is an effective way to demonstrate the advantages of its products over those of its competitors and providing a highquality sales and aftersales support experience is critical to attracting new and retaining existing customers,company believes providing direct contact targeted customers effective way demonstrate advantages products competitors providing highquality sales aftersales support experience critical attracting new retaining existing customers
970,"To ensure a high-quality buying experience for its products in which service and education are emphasized, the Company continues to expand and improve its distribution capabilities by expanding the number of its own retail stores worldwide.",2012,To ensure a highquality buying experience for its products in which service and education are emphasized the Company continues to expand and improve its distribution capabilities by expanding the number of its own retail stores worldwide,ensure highquality buying experience products service education emphasized company continues expand improve distribution capabilities expanding number retail stores worldwide
971,The markets for the Companys products and services are highly competitive and the Company is confronted by aggressive competition in all areas of its business.,2012,The markets for the Companys products and services are highly competitive and the Company is confronted by aggressive competition in all areas of its business,markets companys products services highly competitive company confronted aggressive competition areas business
972,"These markets are characterized by frequent product introductions and rapid technological advances that have substantially increased the capabilities and use of mobile communication and media devices, personal computers, and other digital electronic devices.",2012,These markets are characterized by frequent product introductions and rapid technological advances that have substantially increased the capabilities and use of mobile communication and media devices personal computers and other digital electronic devices,markets characterized frequent product introductions rapid technological advances substantially increased capabilities use mobile communication media devices personal computers digital electronic devices
973,The Companys competitors who sell mobile devices and personal computers based on other operating systems have aggressively cut prices and lowered their product margins to gain or maintain market share.,2012,The Companys competitors who sell mobile devices and personal computers based on other operating systems have aggressively cut prices and lowered their product margins to gain or maintain market share,companys competitors sell mobile devices personal computers based operating systems aggressively cut prices lowered product margins gain maintain market share
974,"Principal competitive factors important to the Company include price, product features, relative price/performance, product quality and reliability, design innovation, a strong third-party software and peripherals ecosystem, marketing and distribution capability, service and support, and corporate reputation.",2012,Principal competitive factors important to the Company include price product features relative priceperformance product quality and reliability design innovation a strong thirdparty software and peripherals ecosystem marketing and distribution capability service and support and corporate reputation,principal competitive factors important company include price product features relative priceperformance product quality reliability design innovation strong thirdparty software peripherals ecosystem marketing distribution capability service support corporate reputation
975,"The Company expects competition in these markets to intensify significantly as competitors attempt to imitate some of the features of the Companys products and applications within their own products or, alternatively, collaborate with each other to offer solutions that are more competitive than those they currently offer.",2012,The Company expects competition in these markets to intensify significantly as competitors attempt to imitate some of the features of the Companys products and applications within their own products or alternatively collaborate with each other to offer solutions that are more competitive than those they currently offer,company expects competition markets intensify significantly competitors attempt imitate features companys products applications within products alternatively collaborate offer solutions competitive currently offer
976,"The Companys digital content services have faced significant competition from other companies promoting their own digital music and content products and services, including those offering free peer-to-peer music and video services.",2012,The Companys digital content services have faced significant competition from other companies promoting their own digital music and content products and services including those offering free peertopeer music and video services,companys digital content services faced significant competition companies promoting digital music content products services including offering free peertopeer music video services
977,The Companys future financial condition and operating results depend on the Companys ability to continue to develop and offer new innovative products and services in each of the markets in which it competes.,2012,The Companys future financial condition and operating results depend on the Companys ability to continue to develop and offer new innovative products and services in each of the markets in which it competes,companys future financial condition operating results depend companys ability continue develop offer new innovative products services markets competes
978,"The Company believes it offers superior innovation and integration of the entire solution including the hardware (iPhone, iPad, Mac, and iPod), software (iTunes), online services (iCloud), and distribution of digital content and applications (iTunes Store, App Store, iBookstore and Mac App Store).",2012,The Company believes it offers superior innovation and integration of the entire solution including the hardware iPhone iPad Mac and iPod software iTunes online services iCloud and distribution of digital content and applications iTunes Store App Store iBookstore and Mac App Store,company believes offers superior innovation integration entire solution including hardware iphone ipad mac ipod software itunes online services icloud distribution digital content applications itunes store app store ibookstore mac app store
979,Some of the Companys current and potential competitors have substantial resources and may be able to provide such products and services at little or no profit or even at a loss to compete with the Companys offerings.,2012,Some of the Companys current and potential competitors have substantial resources and may be able to provide such products and services at little or no profit or even at a loss to compete with the Companys offerings,companys current potential competitors substantial resources may able provide products services little profit even loss compete companys offerings
980,"Although most components essential to the Companys business are generally available from multiple sources, a number of components are currently obtained from single or limited sources, which subjects the Company to significant supply and pricing risks.",2012,Although most components essential to the Companys business are generally available from multiple sources a number of components are currently obtained from single or limited sources which subjects the Company to significant supply and pricing risks,although components essential companys business generally available multiple sources number components currently obtained single limited sources subjects company significant supply pricing risks
981,"Therefore, the Company remains subject to significant risks of supply shortages and price increases that can materially adversely affect its financial condition and operating results.",2012,Therefore the Company remains subject to significant risks of supply shortages and price increases that can materially adversely affect its financial condition and operating results,therefore company remains subject significant risks supply shortages price increases materially adversely affect financial condition operating results
982,"If the Companys supply of components for a new or existing product were delayed or constrained, or if an outsourcing partner delayed shipments of completed products to the Company, the Companys financial condition and operating results could be materially adversely affected.",2012,If the Companys supply of components for a new or existing product were delayed or constrained or if an outsourcing partner delayed shipments of completed products to the Company the Companys financial condition and operating results could be materially adversely affected,companys supply components new existing product delayed constrained outsourcing partner delayed shipments completed products company companys financial condition operating results could materially adversely affected
983,"The Companys business and financial performance could also be materially adversely affected depending on the time required to obtain sufficient quantities from the original source, or to identify and obtain sufficient quantities from an alternative source.",2012,The Companys business and financial performance could also be materially adversely affected depending on the time required to obtain sufficient quantities from the original source or to identify and obtain sufficient quantities from an alternative source,companys business financial performance could also materially adversely affected depending time required obtain sufficient quantities original source identify obtain sufficient quantities alternative source
984,"Continued availability of these components at acceptable prices, or at all, may be affected if those suppliers concentrated on the production of common components instead of components customized to meet the Companys requirements.",2012,Continued availability of these components at acceptable prices or at all may be affected if those suppliers concentrated on the production of common components instead of components customized to meet the Companys requirements,continued availability components acceptable prices may affected suppliers concentrated production common components instead components customized meet companys requirements
985,"Although the Company works closely with its outsourcing partners on manufacturing schedules, the Companys operating results could be adversely affected if its outsourcing partners were unable to meet their production commitments.",2012,Although the Company works closely with its outsourcing partners on manufacturing schedules the Companys operating results could be adversely affected if its outsourcing partners were unable to meet their production commitments,although company works closely outsourcing partners manufacturing schedules companys operating results could adversely affected outsourcing partners unable meet production commitments
986,"Because the industries in which the Company competes are characterized by rapid technological advances, the Companys ability to compete successfully depends heavily upon its ability to ensure a continual and timely flow of competitive products, services and technologies to the marketplace.",2012,Because the industries in which the Company competes are characterized by rapid technological advances the Companys ability to compete successfully depends heavily upon its ability to ensure a continual and timely flow of competitive products services and technologies to the marketplace,industries company competes characterized rapid technological advances companys ability compete successfully depends heavily upon ability ensure continual timely flow competitive products services technologies marketplace
987,"The Company continues to develop new technologies to enhance existing products and to expand the range of its product offerings through research and development, licensing of intellectual property and acquisition of third-party businesses and technology.",2012,The Company continues to develop new technologies to enhance existing products and to expand the range of its product offerings through research and development licensing of intellectual property and acquisition of thirdparty businesses and technology,company continues develop new technologies enhance existing products expand range product offerings research development licensing intellectual property acquisition thirdparty businesses technology
988,"The Company currently holds rights to patents and copyrights relating to certain aspects of its iPhone, iPad, Mac and iPod devices, peripherals, software and services.",2012,The Company currently holds rights to patents and copyrights relating to certain aspects of its iPhone iPad Mac and iPod devices peripherals software and services,company currently holds rights patents copyrights relating certain aspects iphone ipad mac ipod devices peripherals software services
989,"Although the Company believes the ownership of such patents, copyrights, trademarks and service marks is an important factor in its business and that its success does depend in part on the ownership thereof, the Company relies primarily on the innovative skills, technical competence and marketing abilities of its personnel.",2012,Although the Company believes the ownership of such patents copyrights trademarks and service marks is an important factor in its business and that its success does depend in part on the ownership thereof the Company relies primarily on the innovative skills technical competence and marketing abilities of its personnel,although company believes ownership patents copyrights trademarks service marks important factor business success depend part ownership thereof company relies primarily innovative skills technical competence marketing abilities personnel
990,"Because of technological changes in the industries in which the Company competes, current extensive patent coverage, and the rapid rate of issuance of new patents, it is possible that certain components of the Companys products and business methods may unknowingly infringe existing patents or intellectual property rights of others.",2012,Because of technological changes in the industries in which the Company competes current extensive patent coverage and the rapid rate of issuance of new patents it is possible that certain components of the Companys products and business methods may unknowingly infringe existing patents or intellectual property rights of others,technological changes industries company competes current extensive patent coverage rapid rate issuance new patents possible certain components companys products business methods may unknowingly infringe existing patents intellectual property rights others
991,"Margins on sales of the Companys products in foreign countries, and on sales of products that include components obtained from foreign suppliers, can be adversely affected by foreign currency exchange rate fluctuations and by international trade regulations, including tariffs and antidumping penalties.",2012,Margins on sales of the Companys products in foreign countries and on sales of products that include components obtained from foreign suppliers can be adversely affected by foreign currency exchange rate fluctuations and by international trade regulations including tariffs and antidumping penalties,margins sales companys products foreign countries sales products include components obtained foreign suppliers adversely affected foreign currency exchange rate fluctuations international trade regulations including tariffs antidumping penalties
992,The Company also offers a 90-day basic warranty for its service parts used to repair the Companys hardware products.,2012,The Company also offers a 90day basic warranty for its service parts used to repair the Companys hardware products,company also offers 90day basic warranty service parts used repair companys hardware products
993,"In addition, where available, consumers may purchase APP or APP+, which extends service coverage on many of the Companys hardware products.",2012,In addition where available consumers may purchase APP or APP which extends service coverage on many of the Companys hardware products,addition available consumers may purchase app app extends service coverage many companys hardware products
994,These worldwide and regional economic conditions could have a material adverse effect on demand for the Companys products and services.,2012,These worldwide and regional economic conditions could have a material adverse effect on demand for the Companys products and services,worldwide regional economic conditions could material adverse effect demand companys products services
995,Demand also could differ materially from the Companys expectations because the Company generally raises prices on goods and services sold outside the U.S. to correspond with the effect of a strengthening of the U.S. dollar.,2012,Demand also could differ materially from the Companys expectations because the Company generally raises prices on goods and services sold outside the US to correspond with the effect of a strengthening of the US dollar,demand also could differ materially companys expectations company generally raises prices goods services sold outside us correspond effect strengthening us dollar
996,These and other economic factors could materially adversely affect demand for the Companys products and services.,2012,These and other economic factors could materially adversely affect demand for the Companys products and services,economic factors could materially adversely affect demand companys products services
997,"This could have a number of effects on the Companys business, including the insolvency or financial instability of outsourcing partners or suppliers or their inability to obtain credit to finance
development and/or manufacture products resulting in product delays; inability of customers, including channel partners, to obtain credit to finance purchases of the Companys products; and failure of derivative counterparties and other financial institutions.",2012,"This could have a number of effects on the Companys business including the insolvency or financial instability of outsourcing partners or suppliers or their inability to obtain credit to finance
development andor manufacture products resulting in product delays inability of customers including channel partners to obtain credit to finance purchases of the Companys products and failure of derivative counterparties and other financial institutions",could number effects companys business including insolvency financial instability outsourcing partners suppliers inability obtain credit finance development andor manufacture products resulting product delays inability customers including channel partners obtain credit finance purchases companys products failure derivative counterparties financial institutions
998,Other income and expense also could vary materially from expectations depending on gains or losses realized on the sale or exchange of financial instruments; impairment charges resulting from revaluations of debt and equity securities and other investments; interest rates; cash balances; and changes in fair value of derivative instruments.,2012,Other income and expense also could vary materially from expectations depending on gains or losses realized on the sale or exchange of financial instruments impairment charges resulting from revaluations of debt and equity securities and other investments interest rates cash balances and changes in fair value of derivative instruments,income expense also could vary materially expectations depending gains losses realized sale exchange financial instruments impairment charges resulting revaluations debt equity securities investments interest rates cash balances changes fair value derivative instruments
999,"Global markets for the Companys products and services are highly competitive and subject to rapid technological change, and the Company may be unable to compete effectively in these markets.",2012,Global markets for the Companys products and services are highly competitive and subject to rapid technological change and the Company may be unable to compete effectively in these markets,global markets companys products services highly competitive subject rapid technological change company may unable compete effectively markets
1000,"The Companys products and services compete in highly competitive global markets characterized by aggressive price cutting and resulting downward pressure on gross margins, frequent introduction of new products, short product life cycles, evolving industry standards, continual improvement in product price/performance characteristics, rapid adoption of technological and product advancements by competitors, and price sensitivity on the part of consumers.",2012,The Companys products and services compete in highly competitive global markets characterized by aggressive price cutting and resulting downward pressure on gross margins frequent introduction of new products short product life cycles evolving industry standards continual improvement in product priceperformance characteristics rapid adoption of technological and product advancements by competitors and price sensitivity on the part of consumers,companys products services compete highly competitive global markets characterized aggressive price cutting resulting downward pressure gross margins frequent introduction new products short product life cycles evolving industry standards continual improvement product priceperformance characteristics rapid adoption technological product advancements competitors price sensitivity part consumers
1001,The Companys ability to compete successfully depends heavily on its ability to ensure a continuing and timely introduction of innovative new products and technologies to the marketplace.,2012,The Companys ability to compete successfully depends heavily on its ability to ensure a continuing and timely introduction of innovative new products and technologies to the marketplace,companys ability compete successfully depends heavily ability ensure continuing timely introduction innovative new products technologies marketplace
1002,"The Company believes it is unique in that it designs and develops nearly the entire solution for its products, including the hardware, operating system, numerous software applications, and related services.",2012,The Company believes it is unique in that it designs and develops nearly the entire solution for its products including the hardware operating system numerous software applications and related services,company believes unique designs develops nearly entire solution products including hardware operating system numerous software applications related services
1003,"If the Company is unable to continue to develop and sell innovative new products with attractive margins or if competitors infringe on the Companys intellectual property, the Companys ability to maintain a competitive advantage could be adversely affected.",2012,If the Company is unable to continue to develop and sell innovative new products with attractive margins or if competitors infringe on the Companys intellectual property the Companys ability to maintain a competitive advantage could be adversely affected,company unable continue develop sell innovative new products attractive margins competitors infringe companys intellectual property companys ability maintain competitive advantage could adversely affected
